,Degree,Degree,Degree,Clustering,Clustering,Clustering
,mean,sem,count,mean,sem,count
BinnedLocation,,,,,,
1,41.038898708656994,1.0679463118232084,312,0.22503305476886964,0.0038024133779758404,312
2,39.56290015029578,0.8898472087332636,414,0.22291186835443372,0.0033261002100156904,414
3,38.30903072880124,1.1601358864102418,296,0.23346216593749924,0.0037923031016218645,296
4,46.41680953097224,1.2842053803057865,305,0.24487987918669926,0.004133190468901911,305
5,53.111155810761794,1.3756491312994703,393,0.25505785143852144,0.003667363970994596,393
